Giełda,Data,Data NBP,typ,wolumen,wartość,kurs pln,cost (pln),BTC,BTCInv,wartość (pln),Kurs
bitbay,2020-06-11 19:01:04,20200611,sell,0.06815868,2508.22,1,2508.22,0.06815868,-0.06815868,2508.22,36799.7150179552
bitbay,2020-06-11 19:01:11,20200611,sell,0.41031715,15099.49,1,15099.49,0.41031715,-0.41031715,15099.49,36799.5585853528
bitbay,2020-06-11 19:01:11,20200611,sell,0.08968285,3300.29,1,3300.29,0.08968285,-0.08968285,3300.29,36799.5664722965
bitbay,2020-06-11 19:01:29,20200611,sell,0.37620386,13844.03,1,13844.03,0.37620386,-0.37620386,13844.03,36799.2768601577
bitbay,2020-06-11 19:01:33,20200611,sell,0.06390891,2351.8,1,2351.8,0.06390891,-0.06390891,2351.8,36799.2506835119
bitbay,2020-06-11 19:01:37,20200611,sell,0.5,18399.58,1,18399.58,0.5,-0.5,18399.58,36799.16
bitbay,2020-06-11 19:02:41,20200611,sell,0.00027174,10,1,10,0.00027174,-0.00027174,10,36799.8822403768
bitbay,2020-06-11 19:02:44,20200611,sell,0.00407609,150,1,150,0.00407609,-0.00407609,150,36799.9725226872
bitbay,2020-06-11 19:03:07,20200611,sell,0.41154956,15144.6,1,15144.6,0.41154956,-0.41154956,15144.6,36798.9702139397
bitbay,2020-06-11 19:03:10,20200611,sell,0.08845044,3254.89,1,3254.89,0.08845044,-0.08845044,3254.89,36799.0255333947
bitbay,2020-06-11 19:03:50,20200611,sell,0.5,18399.48,1,18399.48,0.5,-0.5,18399.48,36798.96
bitbay,2020-06-11 19:06:37,20200611,sell,0.05,1847.04,1,1847.04,0.05,-0.05,1847.04,36940.8
bitbay,2020-06-11 19:06:45,20200611,sell,0.412264,15248.85,1,15248.85,0.412264,-0.412264,15248.85,36988.0707507811
bitbay,2020-06-11 19:07:09,20200611,sell,0.13361973,4942.3,1,4942.3,0.13361973,-0.13361973,4942.3,36987.8011278724
kraken,2020-06-11 20:09:59.7094,20200611,buy,0.19984012,1633.99274,4.4544,7278.457261056,-0.19984012,0.19984012,-7278.457261056,36421.401573698
kraken,2020-06-11 20:14:02.9674,20200611,buy,0.077697,635.50707,4.4544,2830.802692608,-0.077697,0.077697,-2830.802692608,36433.8737996062
kraken,2020-06-11 20:14:02.9697,20200611,buy,0.00004763,0.38958,4.4544,1.735345152,-0.00004763,0.00004763,-1.735345152,36433.8684022675
kraken,2020-06-11 20:14:05.3289,20200611,buy,0.12209549,998.65564,4.4544,4448.411682816,-0.12209549,0.12209549,-4448.411682816,36433.8738704927
kraken,2020-06-11 20:18:05.312,20200611,buy,0.19984012,1637.70977,4.4544,7295.014399488,-0.19984012,0.19984012,-7295.014399488,36504.2534976861
kraken,2020-06-11 20:18:12.9922,20200611,buy,0.00319978,26.22284,4.4544,116.807018496,-0.00319978,0.00319978,-116.807018496,36504.7029783298
kraken,2020-06-11 20:18:15.3527,20200611,buy,0.19664034,1611.50691,4.4544,7178.296379904,-0.19664034,0.19664034,-7178.296379904,36504.6987810538
kraken,2020-06-11 20:29:07.8782,20200611,buy,0.11340021,929.14462,4.4544,4138.781795328,-0.11340021,0.11340021,-4138.781795328,36497.126375057
kraken,2020-06-11 20:29:12.4308,20200611,buy,0.00295681,24.22662,4.4544,107.915056128,-0.00295681,0.00295681,-107.915056128,36497.1222797542
kraken,2020-06-11 20:29:13.073,20200611,buy,0.19688331,1613.1634,4.4544,7185.67504896,-0.19688331,0.19688331,-7185.67504896,36497.1263890271
kraken,2020-06-11 20:37:05.421,20200611,buy,0.19984012,1644.34446,4.4544,7324.567962624,-0.19984012,0.19984012,-7324.567962624,36652.1395334631
kraken,2020-06-11 20:38:39.7952,20200611,buy,0.19984012,1643.46516,4.4544,7320.651208704,-0.19984012,0.19984012,-7320.651208704,36632.5400960728
kraken,2020-06-11 20:39:15.2912,20200611,buy,0.19984012,1644.72416,4.4544,7326.259298304,-0.19984012,0.19984012,-7326.259298304,36660.6029775402
kraken,2020-06-11 20:39:56.7825,20200611,buy,0.00532062,43.7903,4.4544,195.05951232,-0.00532062,0.00532062,-195.05951232,36661.0493363555
kraken,2020-06-11 20:43:03.1749,20200611,buy,0.0991134,818.20094,4.4544,3644.594267136,-0.0991134,0.0991134,-3644.594267136,36771.9628943816
kraken,2020-06-11 20:43:03.1793,20200611,buy,0.00015832,1.30696,4.4544,5.821722624,-0.00015832,0.00015832,-5.821722624,36771.8710459828
kraken,2020-06-11 20:43:03.1812,20200611,buy,0.00000018,0.00149,4.4544,0.006637056,-0.00000018,0.00000018,-0.006637056,36872.5333333333
kraken,2020-06-11 20:43:13.2873,20200611,buy,0.03404277,281.03668,4.4544,1251.849787392,-0.03404277,0.03404277,-1251.849787392,36772.8533075305
kraken,2020-06-11 20:43:55.7492,20200611,buy,0.00757624,62.57368,4.4544,278.728200192,-0.00757624,0.00757624,-278.728200192,36789.7796521758
kraken,2020-06-11 20:44:10.9131,20200611,buy,0.01096354,90.55226,4.4544,403.355986944,-0.01096354,0.01096354,-403.355986944,36790.6704352791
kraken,2020-06-11 20:44:20.7802,20200611,buy,0.19984012,1650.59946,4.4544,7352.430234624,-0.19984012,0.19984012,-7352.430234624,36791.562348061
kraken,2020-06-11 20:45:55.7709,20200611,buy,0.16917673,1397.83965,4.4544,6226.53693696,-0.16917673,0.16917673,-6226.53693696,36804.9254584836
bitbay,2020-06-11 22:10:02,20200611,sell,0.00659783,243.93,1,243.93,0.00659783,-0.00659783,243.93,36971.2466068389
bitbay,2020-06-11 22:12:22,20200611,sell,0.00013563,5.01,1,5.01,0.00013563,-0.00013563,5.01,36938.7303693873
bitbay,2020-06-11 22:12:26,20200611,sell,0.00793178,293,1,293,0.00793178,-0.00793178,293,36940.0059003149
bitbay,2020-06-11 22:13:33,20200611,sell,0.13535473,5000,1,5000,0.13535473,-0.13535473,5000,36939.9724708549
bitbay,2020-06-11 22:13:50,20200611,sell,0.0006,22.16,1,22.16,0.0006,-0.0006,22.16,36933.3333333333
bitbay,2020-06-11 22:15:08,20200611,sell,0.10714979,3957.57,1,3957.57,0.10714979,-0.10714979,3957.57,36934.930063792
bitbay,2020-06-11 22:15:59,20200611,sell,0.13537306,5000,1,5000,0.13537306,-0.13537306,5000,36934.9706655076
bitbay,2020-06-11 22:16:36,20200611,sell,0.0135318,499.8,1,499.8,0.0135318,-0.0135318,499.8,36935.2192612956
bitbay,2020-06-11 22:17:02,20200611,sell,0.00541024,199.8,1,199.8,0.00541024,-0.00541024,199.8,36929.9698349796
bitbay,2020-06-11 22:18:25,20200611,sell,0.00186399,68.92,1,68.92,0.00186399,-0.00186399,68.92,36974.4472878073
bitbay,2020-06-11 22:18:27,20200611,sell,0.01004246,371.31,1,371.31,0.01004246,-0.01004246,371.31,36974.0083605013
bitbay,2020-06-11 22:19:00,20200611,sell,0.00148774,55,1,55,0.00148774,-0.00148774,55,36968.8251979513
bitbay,2020-06-11 22:20:52,20200611,sell,0.06759921,2500,1,2500,0.06759921,-0.06759921,2500,36982.6807147598
bitbay,2020-06-11 22:21:27,20200611,sell,0.00847305,313.33,1,313.33,0.00847305,-0.00847305,313.33,36979.6000259647
bitbay,2020-06-11 22:21:32,20200611,sell,0.05505984,2036.09,1,2036.09,0.05505984,-0.05505984,2036.09,36979.5843939975
bitbay,2020-06-11 22:22:18,20200611,sell,0.00540793,200,1,200,0.00540793,-0.00540793,200,36982.7272172532
bitbay,2020-06-11 22:24:11,20200611,sell,0.0069,255.29,1,255.29,0.0069,-0.0069,255.29,36998.5507246377
bitbay,2020-06-11 22:25:01,20200611,sell,0.0107657,398.32,1,398.32,0.0107657,-0.0107657,398.32,36998.9875251958
bitbay,2020-06-11 22:25:27,20200611,sell,0.00918944,340,1,340,0.00918944,-0.00918944,340,36998.9901452102
bitbay,2020-06-11 22:26:13,20200611,sell,0.0029048,107.41,1,107.41,0.0029048,-0.0029048,107.41,36976.7281740567
bitbay,2020-06-11 22:26:46,20200611,sell,0.0041,151.57,1,151.57,0.0041,-0.0041,151.57,36968.2926829268
bitbay,2020-06-11 22:27:10,20200611,sell,0.01352703,500.07,1,500.07,0.01352703,-0.01352703,500.07,36968.2036633319
bitbay,2020-06-11 22:27:37,20200611,sell,0.02,739.36,1,739.36,0.02,-0.02,739.36,36968
bitbay,2020-06-11 22:27:45,20200611,sell,0.00452875,167.42,1,167.42,0.00452875,-0.00452875,167.42,36968.2583494342
bitbay,2020-06-11 22:27:56,20200611,sell,0.2365765,8745.81,1,8745.81,0.2365765,-0.2365765,8745.81,36968.2111283242
bitbay,2020-06-11 22:28:32,20200611,sell,0.01504833,556.31,1,556.31,0.01504833,-0.01504833,556.31,36968.221722942
bitbay,2020-06-11 22:30:33,20200611,sell,0.00162372,60,1,60,0.00162372,-0.00162372,60,36952.183874067
bitbay,2020-06-11 22:30:51,20200611,sell,0.00154722,57.17,1,57.17,0.00154722,-0.00154722,57.17,36950.1428368299
bitbay,2020-06-11 22:33:02,20200611,sell,0.04037384,1500,1,1500,0.04037384,-0.04037384,1500,37152.7702096209
bitbay,2020-06-11 22:35:27,20200611,sell,0.00268439,99.8,1,99.8,0.00268439,-0.00268439,99.8,37177.9063399879
bitbay,2020-06-11 22:36:25,20200611,sell,0.27848046,10353.15,1,10353.15,0.27848046,-0.27848046,10353.15,37177.2942345757
bitbay,2020-06-11 22:36:46,20200611,sell,0.07348584,2733.66,1,2733.66,0.07348584,-0.07348584,2733.66,37199.8197203706
bitbay,2020-06-11 22:37:01,20200611,sell,0.5,18599.86,1,18599.86,0.5,-0.5,18599.86,37199.72
bitbay,2020-06-11 22:40:49,20200611,sell,0.00268854,100.01,1,100.01,0.00268854,-0.00268854,100.01,37198.6282517649
bitbay,2020-06-11 22:41:13,20200611,sell,0.00090389,33.62,1,33.62,0.00090389,-0.00090389,33.62,37194.7914016086
bitbay,2020-06-11 22:41:23,20200611,sell,0.00013441,5,1,5,0.00013441,-0.00013441,5,37199.6131240235
bitbay,2020-06-11 22:41:44,20200611,sell,0.00026838,10,1,10,0.00026838,-0.00026838,10,37260.6006408823
bitbay,2020-06-11 22:42:14,20200611,sell,0.32174968,11988.06,1,11988.06,0.32174968,-0.32174968,11988.06,37258.9647952408
bitbay,2020-06-12 09:59:52,20200612,sell,0.00578762,217.62,1,217.62,0.00578762,-0.00578762,217.62,37600.948230879
bitbay,2020-06-12 10:00:26,20200612,sell,0.5,18800.46,1,18800.46,0.5,-0.5,18800.46,37600.92
bitbay,2020-06-12 10:00:33,20200612,sell,0.06030473,2270.91,1,2270.91,0.06030473,-0.06030473,2270.91,37657.2451282014
bitbay,2020-06-12 10:01:03,20200612,sell,0.5,18837.16,1,18837.16,0.5,-0.5,18837.16,37674.32
bitbay,2020-06-12 10:01:30,20200612,sell,0.00149656,56.54,1,56.54,0.00149656,-0.00149656,56.54,37779.9754102742
bitbay,2020-06-12 10:02:28,20200612,sell,0.00150024,56.54,1,56.54,0.00150024,-0.00150024,56.54,37687.303364795
bitbay,2020-06-12 10:03:11,20200612,sell,0.00259215,97.69,1,97.69,0.00259215,-0.00259215,97.69,37686.8622571996
bitbay,2020-06-12 10:03:18,20200612,sell,0.00150024,56.54,1,56.54,0.00150024,-0.00150024,56.54,37687.303364795
bitbay,2020-06-12 10:04:06,20200612,sell,0.00069734,26.28,1,26.28,0.00069734,-0.00069734,26.28,37686.0641867669
bitbay,2020-06-12 10:04:10,20200612,sell,0.49930266,18816.75,1,18816.75,0.49930266,-0.49930266,18816.75,37686.0599941526
bitbay,2020-06-12 10:05:02,20200612,sell,0.01326519,500.02,1,500.02,0.01326519,-0.01326519,500.02,37694.1453533647
bitbay,2020-06-12 10:05:36,20200612,sell,0.0052005,196.03,1,196.03,0.0052005,-0.0052005,196.03,37694.4524564946
kraken,2020-06-12 10:05:41.138,20200612,buy,0.19984012,1676.23894,4.4506,7460.269026364,-0.19984012,0.19984012,-7460.269026364,37331.187683254
bitbay,2020-06-12 10:08:37,20200612,sell,0.0008575,32.32,1,32.32,0.0008575,-0.0008575,32.32,37690.9620991254
bitbay,2020-06-12 10:09:12,20200612,sell,0.01206875,454.92,1,454.92,0.01206875,-0.01206875,454.92,37694.0445365096
bitbay,2020-06-12 10:10:01,20200612,sell,0.00053058,20,1,20,0.00053058,-0.00053058,20,37694.5983640544
bitbay,2020-06-12 10:10:14,20200612,sell,0.49946942,18827.02,1,18827.02,0.49946942,-0.49946942,18827.02,37694.039406857
bitbay,2020-06-12 10:12:22,20200612,sell,0.5,18854.76,1,18854.76,0.5,-0.5,18854.76,37709.52
bitbay,2020-06-12 10:14:23,20200612,sell,0.00149655,56.54,1,56.54,0.00149655,-0.00149655,56.54,37780.2278574054
bitbay,2020-06-12 10:14:31,20200612,sell,0.00248227,93.78,1,93.78,0.00248227,-0.00248227,93.78,37779.9353011558
bitbay,2020-06-12 10:15:03,20200612,sell,0.03087411,1166.39,1,1166.39,0.03087411,-0.03087411,1166.39,37778.9027764687
bitbay,2020-06-12 10:15:42,20200612,sell,0.00149655,56.54,1,56.54,0.00149655,-0.00149655,56.54,37780.2278574054
bitbay,2020-06-12 10:15:46,20200612,sell,0.0011201,42.32,1,42.32,0.0011201,-0.0011201,42.32,37782.340862423
bitbay,2020-06-12 10:18:37,20200612,sell,0.00714682,270,1,270,0.00714682,-0.00714682,270,37779.0401885034
bitbay,2020-06-12 10:18:46,20200612,sell,0.06617438,2500,1,2500,0.06617438,-0.06617438,2500,37778.9712574564
bitbay,2020-06-12 10:19:25,20200612,sell,0.00638314,241.15,1,241.15,0.00638314,-0.00638314,241.15,37779.2121119073
bitbay,2020-06-12 10:19:25,20200612,sell,0.0270876,1023.34,1,1023.34,0.0270876,-0.0270876,1023.34,37778.9099071162
bitbay,2020-06-12 10:19:25,20200612,sell,0.0473411,1788.5,1,1788.5,0.0473411,-0.0473411,1788.5,37779.0123169931
bitbay,2020-06-12 10:19:25,20200612,sell,0.1296013,4896.2,1,4896.2,0.1296013,-0.1296013,4896.2,37778.9420322173
bitbay,2020-06-12 10:20:08,20200612,sell,0.0158877,600.01,1,600.01,0.0158877,-0.0158877,600.01,37765.6929574451
bitbay,2020-06-12 10:22:18,20200612,sell,0.00149707,56.54,1,56.54,0.00149707,-0.00149707,56.54,37767.1050785868
bitbay,2020-06-12 10:26:16,20200612,sell,0.05550727,2095.44,1,2095.44,0.05550727,-0.05550727,2095.44,37750.7306700546
bitbay,2020-06-12 10:26:47,20200612,sell,0.00259215,97.79,1,97.79,0.00259215,-0.00259215,97.79,37725.4402715892
bitbay,2020-06-12 10:28:02,20200612,sell,0.0047,177.3,1,177.3,0.0047,-0.0047,177.3,37723.4042553192
bitbay,2020-06-12 10:29:15,20200612,sell,0.01313676,495.25,1,495.25,0.01313676,-0.01313676,495.25,37699.5545324722
bitbay,2020-06-12 10:29:54,20200612,sell,0.09651174,3638.46,1,3638.46,0.09651174,-0.09651174,3638.46,37699.6622379827
bitbay,2020-06-12 10:30:02,20200612,sell,0.00076454,28.82,1,28.82,0.00076454,-0.00076454,28.82,37695.8694116724
bitbay,2020-06-12 10:30:56,20200612,sell,0.00259215,97.72,1,97.72,0.00259215,-0.00259215,97.72,37698.4356615165
bitbay,2020-06-12 10:33:27,20200612,sell,0.01300073,490.12,1,490.12,0.01300073,-0.01300073,490.12,37699.4214940238
bitbay,2020-06-12 10:33:37,20200612,sell,0.10599568,3996,1,3996,0.10599568,-0.10599568,3996,37699.6496460988
bitbay,2020-06-12 10:33:45,20200612,sell,0.07741132,2918.38,1,2918.38,0.07741132,-0.07741132,2918.38,37699.6542624515
bitbay,2020-06-12 10:34:15,20200612,sell,0.10599568,3996,1,3996,0.10599568,-0.10599568,3996,37699.6496460988
bitbay,2020-06-12 10:35:09,20200612,sell,0.10599576,3996,1,3996,0.10599576,-0.10599576,3996,37699.6211923949
bitbay,2020-06-12 10:37:30,20200612,sell,0.01520603,573.26,1,573.26,0.01520603,-0.01520603,573.26,37699.5178886271
bitbay,2020-06-12 11:16:56,20200612,sell,0.01271896,479.5,1,479.5,0.01271896,-0.01271896,479.5,37699.623239636
bitbay,2020-06-12 11:17:58,20200612,sell,0.5,18850,1,18850,0.5,-0.5,18850,37700
bitbay,2020-06-12 11:18:30,20200612,sell,0.00189,71.25,1,71.25,0.00189,-0.00189,71.25,37698.4126984127
bitbay,2020-06-12 11:19:33,20200612,sell,0.00079549,29.99,1,29.99,0.00079549,-0.00079549,29.99,37700.0339413443
bitbay,2020-06-12 11:19:45,20200612,sell,0.5,18849.81,1,18849.81,0.5,-0.5,18849.81,37699.62
bitbay,2020-06-12 11:20:14,20200612,sell,0.12962993,4887,1,4887,0.12962993,-0.12962993,4887,37699.626930293
bitbay,2020-06-12 11:21:58,20200612,sell,0.06631393,2500.01,1,2500.01,0.06631393,-0.06631393,2500.01,37699.6205774564
bitbay,2020-06-12 11:22:22,20200612,sell,0.0025743,97.05,1,97.05,0.0025743,-0.0025743,97.05,37699.5688148235
bitbay,2020-06-12 11:23:12,20200612,sell,0.1635054,6164.09,1,6164.09,0.1635054,-0.1635054,6164.09,37699.6111443414
kraken,2020-06-12 13:12:03.1587,20200612,buy,0.027626,231.55561,4.4506,1030.561397866,-0.027626,0.027626,-1030.561397866,37304.039595526
kraken,2020-06-12 13:14:31.6772,20200612,buy,4.6681404,39137.68911,4.4506,174186.199152966,-4.6681404,4.6681404,-174186.199152966,37313.8303965678
kraken,2020-06-13 06:36:42.3291,20200613,buy,0.12216823,1023.14671,4.4506,4553.616747526,-0.12216823,0.12216823,-4553.616747526,37273.3299608744
kraken,2020-06-13 06:40:05.8951,20200613,buy,0.19984012,1673.88083,4.4506,7449.774021998,-0.19984012,0.19984012,-7449.774021998,37278.6706793311
kraken,2020-06-13 06:57:11.3683,20200613,buy,0.00286,23.95279,4.4506,106.604287174,-0.00286,0.00286,-106.604287174,37274.2262846154
kraken,2020-06-13 06:58:13.6256,20200613,buy,0.07260379,608.064,4.4506,2706.2496384,-0.07260379,0.07260379,-2706.2496384,37274.2199601426
kraken,2020-06-13 07:02:14.8756,20200613,buy,0.00327123,27.39688,4.4506,121.932554128,-0.00327123,0.00327123,-121.932554128,37274.2222735791
kraken,2020-06-13 07:02:29.2759,20200613,buy,0.00310018,25.96432,4.4506,115.556802592,-0.00310018,0.00310018,-115.556802592,37274.2236231445
kraken,2020-06-13 07:02:34.5111,20200613,buy,0.0104,87.10104,4.4506,387.651888624,-0.0104,0.0104,-387.651888624,37274.22006
kraken,2020-06-13 07:04:19.2626,20200613,buy,0.019,159.3416,4.4506,709.16572496,-0.019,0.019,-709.16572496,37324.51184
kraken,2020-06-13 07:05:23.4169,20200613,buy,0.14559086,1221.23069,4.4506,5435.209308914,-0.14559086,0.14559086,-5435.209308914,37332.0777754455
kraken,2020-06-13 07:18:19.662,20200613,buy,0.14787794,1238.92138,4.4506,5513.943493828,-0.14787794,0.14787794,-5513.943493828,37287.1267602727
kraken,2020-06-13 07:20:18.6183,20200613,buy,0.01880241,157.50027,4.4506,700.970701662,-0.01880241,0.01880241,-700.970701662,37280.8965266687
kraken,2020-06-13 07:20:59.2351,20200613,buy,0.00920429,77.09329,4.4506,343.111396474,-0.00920429,0.00920429,-343.111396474,37277.3344249258
kraken,2020-06-13 07:27:25.6464,20200613,buy,0.00116178,9.73572,4.4506,43.329795432,-0.00116178,0.00116178,-43.329795432,37296.0417910448
kraken,2020-06-13 07:27:49.46,20200613,buy,0.1,838,4.4506,3729.6028,-0.1,0.1,-3729.6028,37296.028
kraken,2020-06-13 07:28:44.3762,20200613,buy,0.02730583,228.82286,4.4506,1018.399020716,-0.02730583,0.02730583,-1018.399020716,37296.0287497578
kraken,2020-06-13 07:32:08.1246,20200613,buy,0.19984012,1674.48035,4.4506,7452.44224571,-0.19984012,0.19984012,-7452.44224571,37292.0224713136
kraken,2020-06-13 07:41:58.3976,20200613,buy,0.10711253,897.09957,4.4506,3992.631346242,-0.10711253,0.10711253,-3992.631346242,37275.1100757493
bitbay,2020-06-13 08:34:59,20200613,sell,0.00265756,100,1,100,0.00265756,-0.00265756,100,37628.501332049
bitbay,2020-06-13 08:47:48,20200613,sell,0.00596036,224.19,1,224.19,0.00596036,-0.00596036,224.19,37613.4998557134
bitbay,2020-06-13 08:52:04,20200613,sell,0.00702953,264.41,1,264.41,0.00702953,-0.00702953,264.41,37614.1790418421
bitbay,2020-06-13 08:54:20,20200613,sell,0.04702963,1769,1,1769,0.04702963,-0.04702963,1769,37614.5846777872
bitbay,2020-06-13 08:55:40,20200613,sell,0.10623549,3996,1,3996,0.10623549,-0.10623549,3996,37614.5485844702
bitbay,2020-06-13 08:55:51,20200613,sell,0.04547369,1710.47,1,1710.47,0.04547369,-0.04547369,1710.47,37614.497525932
bitbay,2020-06-13 08:56:32,20200613,sell,0.05317113,2000.01,1,2000.01,0.05317113,-0.05317113,2000.01,37614.5852081759
bitbay,2020-06-13 09:00:31,20200613,sell,0.0967473,3639.11,1,3639.11,0.0967473,-0.0967473,3639.11,37614.5897611613
bitbay,2020-06-13 09:05:05,20200613,sell,0.01205183,453.32,1,453.32,0.01205183,-0.01205183,453.32,37614.2046477589
bitbay,2020-06-13 09:07:49,20200613,sell,0.0002943,11.07,1,11.07,0.0002943,-0.0002943,11.07,37614.6788990826
bitbay,2020-06-13 09:12:00,20200613,sell,0.00124154,46.7,1,46.7,0.00124154,-0.00124154,46.7,37614.5754466227
bitbay,2020-06-13 09:14:47,20200613,sell,0.00531735,200.01,1,200.01,0.00531735,-0.00531735,200.01,37614.6012581455
bitbay,2020-06-13 09:15:37,20200613,sell,0.00265854,100,1,100,0.00265854,-0.00265854,100,37614.630586713
bitbay,2020-06-13 09:15:54,20200613,sell,0.49734146,18707.29,1,18707.29,0.49734146,-0.49734146,18707.29,37614.5797295886
bitbay,2020-06-13 09:24:39,20200613,sell,0.00477966,179.81,1,179.81,0.00477966,-0.00477966,179.81,37619.8306992548
bitbay,2020-06-13 09:28:20,20200613,sell,0.00879626,330.91,1,330.91,0.00879626,-0.00879626,330.91,37619.3973347764
bitbay,2020-06-13 09:32:22,20200613,sell,0.00458035,172.31,1,172.31,0.00458035,-0.00458035,172.31,37619.3958976934
bitbay,2020-06-13 09:33:05,20200613,sell,0.0055105,207.3,1,207.3,0.0055105,-0.0055105,207.3,37619.0908266038
bitbay,2020-06-13 09:36:06,20200613,sell,0.01477531,555.84,1,555.84,0.01477531,-0.01477531,555.84,37619.5152589015
bitbay,2020-06-13 09:36:53,20200613,sell,0.00013318,5.01,1,5.01,0.00013318,-0.00013318,5.01,37618.2610001502
bitbay,2020-06-13 09:40:28,20200613,sell,0.06641577,2498.52,1,2498.52,0.06641577,-0.06641577,2498.52,37619.3786505825
bitbay,2020-06-13 09:41:12,20200613,sell,0.20554448,7732.46,1,7732.46,0.20554448,-0.20554448,7732.46,37619.3999469117
bitbay,2020-06-16 15:30:59,20200616,sell,0.00026495,10,1,10,0.00026495,-0.00026495,10,37742.9703717683
bitbay,2020-06-16 17:07:04,20200616,sell,0.003,112.92,1,112.92,0.003,-0.003,112.92,37640
bitbay,2020-06-16 17:08:34,20200616,sell,0.00530685,200.02,1,200.02,0.00530685,-0.00530685,200.02,37690.9089196039
bitbay,2020-06-16 17:12:02,20200616,sell,0.02391797,900.46,1,900.46,0.02391797,-0.02391797,900.46,37647.8438596587
bitbay,2020-06-16 17:20:48,20200616,sell,0.00132695,50,1,50,0.00132695,-0.00132695,50,37680.3948905385
bitbay,2020-06-16 17:38:26,20200616,sell,0.0016655,62.65,1,62.65,0.0016655,-0.0016655,62.65,37616.3314320024
bitbay,2020-06-16 18:10:25,20200616,sell,0.00257534,96.85,1,96.85,0.00257534,-0.00257534,96.85,37606.6849425707
bitbay,2020-06-16 18:11:20,20200616,sell,0.5,18799.82,1,18799.82,0.5,-0.5,18799.82,37599.64
kraken,2020-06-17 06:05:20.7208,20200617,buy,0.19984012,1674.24054,4.4503,7450.872675162,-0.19984012,0.19984012,-7450.872675162,37284.168339981
bitbay,2020-07-29 13:19:38,20200729,buy,0.01263,512.2760838,1,512.2760838,-0.01263,0.01263,-512.2760838,40560.26
